# Madelung potential profile
# The last     3 ion types are fixed
# Average over        100 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
   58.0799052354    0.0404676498    0.1680887464   -0.0941499776   -0.0856670996   -0.0516440371    0.0367499811    0.0000000000    0.0000000000
   58.6356938022    0.0359716554    0.1691827160   -0.0918916998    0.0000000000   -0.0507249624    0.0367500063    0.0000000000    0.0000000000
   59.1914823691    0.0316652785    0.1681638138   -0.0855220446   -0.0725240823   -0.0836489987    0.0367499894    0.0000000000    0.0000000000
   59.7472709359    0.0147827457    0.1735463170   -0.0914169007   -0.0897157020   -0.0761399681    0.0367499867    0.0000000000    0.0000000000
   60.3030595028    0.0351600229    0.1749499821   -0.0904741800   -0.0902125404    0.0000000000    0.0367499814    0.0000000000    0.0000000000
   60.8588480696    0.0226890927    0.1685714691   -0.1044153563   -0.0906626207   -0.0786714410    0.0367499887    0.0000000000    0.0000000000
   61.4146366365    0.0323042957    0.0000000000    0.0000000000   -0.1009871886   -0.0824609781    0.0367499832    0.0000000000    0.0000000000
   61.9704252033    0.0295864735    0.1713852484   -0.0751517485    0.0000000000   -0.0682084773    0.0367499708    0.0000000000    0.0000000000
   62.5262137701    0.0264042266    0.1617721765   -0.0747041724   -0.0901318439   -0.0760177388    0.0367499866    0.0000000000    0.0000000000
   63.0820023370    0.0355099386    0.1657399555    0.0000000000   -0.0821385004    0.0000000000    0.0367499827    0.0000000000    0.0000000000
   63.6377909038    0.0201135180    0.1590228088    0.0000000000   -0.0885131093   -0.0745989701    0.0367499831    0.0000000000    0.0000000000
   64.1935794707    0.0353804797    0.1650761014   -0.0843054205   -0.0729309019    0.0000000000    0.0367499828    0.0000000000    0.0000000000
   64.7493680375    0.0240765997    0.0000000000   -0.0884360942   -0.0796632349    0.0000000000    0.0367499987    0.0000000000    0.0000000000
   65.3051566044    0.0410983428    0.1552628798    0.0000000000   -0.0969160536    0.0000000000    0.0367499998    0.0000000000    0.0000000000
   65.8609451712    0.0352807845    0.1703438552    0.0000000000   -0.0979206477   -0.0700782775    0.0367500006    0.0000000000    0.0000000000
   66.4167337381    0.0366182625    0.1735815550    0.0000000000   -0.0809913226   -0.0715834541    0.0367499808    0.0000000000    0.0000000000
   66.9725223049    0.0307831752    0.1729897634    0.0000000000   -0.0761607865   -0.0755930983    0.0367499973    0.0000000000    0.0000000000
   67.5283108718    0.0353493982    0.1701764637   -0.0808994901   -0.0596703484   -0.0750685402    0.0367500218    0.0000000000    0.0000000000
   68.0840994386    0.0272131620    0.0000000000   -0.0767965793    0.0000000000    0.0000000000    0.0367500001    0.0000000000    0.0000000000
   68.6398880054    0.0285594457    0.1395450328    0.0000000000   -0.0968865259   -0.0667427433    0.0367499908    0.0000000000    0.0000000000
   69.1956765723    0.0268014507    0.1395180195   -0.0922295005    0.0000000000   -0.0655115997    0.0367500022    0.0000000000    0.0000000000
   69.7514651391    0.0322315425    0.0000000000    0.0000000000    0.0000000000   -0.0777362324    0.0367500204    0.0000000000    0.0000000000
   70.3072537060    0.0325839984    0.1720198900   -0.0687692683    0.0000000000   -0.0622515720    0.0367500118    0.0000000000    0.0000000000
   70.8630422728    0.0326192253    0.1805094816   -0.0783963009    0.0000000000    0.0000000000    0.0367500029    0.0000000000    0.0000000000
   71.4188308397    0.0275360291    0.0000000000   -0.0945089867    0.0000000000   -0.0843719466    0.0367499888    0.0000000000    0.0000000000
   71.9746194065    0.0337939121    0.1763326280   -0.0880624396   -0.1013190881   -0.0790511652    0.0367499913    0.0000000000    0.0000000000
   72.5304079734    0.0331207699    0.1730760666    0.0000000000   -0.0982865634   -0.0667622332    0.0367500089    0.0000000000    0.0000000000
   73.0861965402    0.0260663168    0.0000000000   -0.0690163041   -0.0899545366   -0.0642237336    0.0367499883    0.0000000000    0.0000000000
   73.6419851071    0.0326896710    0.0000000000   -0.0718761332   -0.0901796037   -0.0600417891    0.0367500145    0.0000000000    0.0000000000
   74.1977736739    0.0321269822    0.1656395188   -0.0770778976   -0.0814328040    0.0000000000    0.0367500129    0.0000000000    0.0000000000
   74.7535622408    0.0261257487    0.0000000000   -0.0825611562    0.0000000000   -0.0689057502    0.0367499988    0.0000000000    0.0000000000
   75.3093508076    0.0408670820    0.1561449205    0.0000000000    0.0000000000    0.0000000000    0.0367500164    0.0000000000    0.0000000000
   75.8651393744    0.0487103832    0.1631095908    0.0000000000   -0.1079892951    0.0000000000    0.0367500183    0.0000000000    0.0000000000
   76.4209279413    0.0291359852    0.0000000000    0.0000000000   -0.1039627188    0.0000000000    0.0367499925    0.0000000000    0.0000000000
   76.9767165081    0.0249311013    0.0000000000   -0.1071211463   -0.0822333811   -0.0778684898    0.0367500061    0.0000000000    0.0000000000
   77.5325050750    0.0299140937    0.0000000000   -0.1091503515   -0.0796218467    0.0000000000    0.0367500178    0.0000000000    0.0000000000
   78.0882936418    0.0308333673    0.1603249258   -0.0950851868   -0.0890557565    0.0000000000    0.0367499978    0.0000000000    0.0000000000
   78.6440822087    0.0315171296    0.1657049901   -0.0955652080   -0.0958752385   -0.0837349455    0.0367499815    0.0000000000    0.0000000000
   79.1998707755    0.0409468209    0.1588010308    0.0000000000   -0.1026123145   -0.0811591834    0.0367500022    0.0000000000    0.0000000000
   79.7556593424    0.0286000310    0.1643166770   -0.1002398934    0.0000000000   -0.0786075959    0.0367499972    0.0000000000    0.0000000000
   80.3114479092    0.0312263464    0.0000000000    0.0000000000   -0.1045058456   -0.0556378682    0.0367499802    0.0000000000    0.0000000000
   80.8672364761    0.0350476057    0.0000000000    0.0000000000   -0.1082352526    0.0000000000    0.0367499763    0.0000000000    0.0000000000
   81.4230250429    0.0258567818    0.0000000000   -0.0984137412   -0.0933492021   -0.0689949637    0.0367500012    0.0000000000    0.0000000000
   81.9788136097    0.0311907988    0.0000000000    0.0000000000   -0.0952686274    0.0000000000    0.0367500052    0.0000000000    0.0000000000
   82.5346021766    0.0353411788    0.1657841134   -0.0978113031   -0.0962745788    0.0000000000    0.0367499951    0.0000000000    0.0000000000
   83.0903907434    0.0287607527    0.1639750251   -0.0944697968    0.0000000000   -0.0743161360    0.0367499963    0.0000000000    0.0000000000
   83.6461793103    0.0365441222    0.1713304401   -0.0988356582    0.0000000000   -0.0751045547    0.0367499777    0.0000000000    0.0000000000
   84.2019678771    0.0313736767    0.1632292199   -0.0990452719   -0.0985594869   -0.0682432700    0.0367499857    0.0000000000    0.0000000000
   84.7577564440    0.0186713100    0.0000000000    0.0000000000   -0.0992702064   -0.0749759531    0.0367499777    0.0000000000    0.0000000000
   85.3135450108   -0.0300529500    0.1605414628    0.0000000000   -0.0966702738   -0.0875608000    0.0000000000    0.0000000000    0.0000000000
   85.8693335777   -0.0629503113    0.1586851121   -0.1027952051   -0.1122801305   -0.0573350793    0.0000000000    0.0000000000    0.0000000000
   86.4251221445   -0.0864367836    0.0000000000   -0.1058575374   -0.0914204902   -0.0765626717    0.0000000000    0.0000000000    0.0000000000
   86.9809107114    0.0016690225    0.1735636900   -0.1062649109   -0.0838774450   -0.0853907864    0.0000000000    0.0000000000    0.0000000000
   87.5366992782   -0.0416552656    0.1585808619   -0.1032393620   -0.0907253425   -0.0851409289    0.0000000000    0.0000000000    0.0000000000
   88.0924878450    0.0353166722    0.1636745978   -0.1066774834   -0.1006499276   -0.0745013295    0.0000000000    0.0000000000    0.0000000000
   88.6482764119   -0.0314627618    0.1660517032   -0.0997246104   -0.0963648951   -0.0919872480    0.0000000000    0.0000000000    0.0000000000
   89.2040649787   -0.0452605426    0.1651530894   -0.0890294582   -0.1017438553   -0.0829578604    0.0000000000    0.0000000000    0.0000000000
   89.7598535456   -0.0174294640    0.1616203896   -0.0922918840   -0.1008989979   -0.0842729144    0.0000000000    0.0000000000    0.0000000000
   90.3156421124   -0.0431516783    0.1623182971   -0.1033204278   -0.0986909254   -0.0825194929    0.0000000000    0.0000000000    0.0000000000
   90.8714306793   -0.0007646672    0.1695878744   -0.1053269110   -0.1046468984   -0.0810786896    0.0000000000    0.0000000000    0.0000000000
   91.4272192461   -0.0369207909    0.1676592184   -0.1055444996   -0.1199675283   -0.0850329356    0.0000000000    0.0000000000    0.0000000000
   91.9830078130   -0.0036301398    0.1675769434   -0.1084997035   -0.1032760785   -0.0778580171    0.0000000000    0.0000000000    0.0000000000
   92.5387963798    0.0652129616    0.1640066668   -0.1077695931   -0.1018699461   -0.0960782428    0.0000000000    0.0000000000    0.0000000000
   93.0945849467   -0.0745316748    0.1647869925   -0.1030775865   -0.1012306443   -0.0901071233    0.0000000000    0.0000000000    0.0000000000
   93.6503735135   -0.0432016030    0.1536354935   -0.1050614405   -0.1000028102   -0.0875358697    0.0000000000    0.0000000000    0.0000000000
   94.2061620804   -0.0140429314    0.1562610513   -0.1081760769   -0.1017387332   -0.0878580907    0.0000000000    0.0000000000    0.0000000000
   94.7619506472   -0.0677996947    0.1844803427   -0.1067470693   -0.1045476457    0.0000000000    0.0000000000    0.0000000000    0.0000000000
   95.3177392140   -0.0797362730    0.1574796424   -0.1140697710   -0.1028568546   -0.0902169543    0.0000000000    0.0000000000    0.0000000000
   95.8735277809   -0.0268147936    0.1630361485   -0.1213564403   -0.0971922943   -0.0916747910    0.0000000000    0.0000000000    0.0000000000
   96.4293163477   -0.0628826866    0.1647360065   -0.0999257870   -0.1080666018   -0.0958371372    0.0000000000    0.0000000000    0.0000000000
   96.9851049146   -0.0304109854    0.1657257627   -0.0988489281   -0.0982435089   -0.0834732134    0.0000000000    0.0000000000    0.0000000000
   97.5408934814   -0.0447365701    0.1637772758   -0.1121606569   -0.1016504532   -0.0999737012    0.0000000000    0.0000000000    0.0000000000
   98.0966820483    0.0082597085    0.1671070781   -0.1003376591   -0.1008993466   -0.0981893918    0.0000000000    0.0000000000    0.0000000000
   98.6524706151   -0.0598552393    0.1673692582   -0.1079113774   -0.0924612599   -0.0963757668    0.0000000000    0.0000000000    0.0000000000
   99.2082591820   -0.0305012792    0.1648362426   -0.1114131444   -0.1046736735   -0.0840776226    0.0000000000    0.0000000000    0.0000000000
   99.7640477488   -0.0877300028    0.1580486799   -0.1110772011   -0.1184235978   -0.0875340693    0.0000000000    0.0000000000    0.0000000000
  100.3198363157   -0.0813276132    0.1682955029   -0.1071801218   -0.1059477378   -0.0911423644    0.0000000000    0.0000000000    0.0000000000
  100.8756248825   -0.0376288271    0.1664266198   -0.1078762023   -0.0954288578   -0.0955445143    0.0000000000    0.0000000000    0.0000000000
  101.4314134493    0.0583009290    0.1652096088   -0.1155089244   -0.0945448903   -0.0883250657    0.0000000000    0.0000000000    0.0000000000
