# Created by f3dm-l4s 0.1.0 using f3dmlib 1.8.24.3
# Force has been calculated on a mesh of 42184 nodes (28465 elements)
# using quadratic tetrahedral elements.
#
# Grid data:
# Center of the pox: 0.75 0.25 3 
# Box size: 1.500000 0.500000 2.000000 
# Number of points: 100 1 100 
#
# x  y  z  Fx  Fy  Fz
 1.166666666666666e+00      2.500000000000000e-01     3.656565656565667e+00     -1.106112046831046e-03      7.801835653816064e-04     4.903776195877927e-01
 1.166666666666666e+00      2.500000000000000e-01     3.676767676767688e+00     -1.181367998508493e-03      9.275256432047380e-04     4.905299902117188e-01
 1.166666666666666e+00      2.500000000000000e-01     3.696969696969708e+00     -1.186003630078009e-03      1.091012203196615e-03     4.906120805222082e-01
 1.166666666666666e+00      2.500000000000000e-01     3.717171717171728e+00     -1.337072013478852e-03      1.260785713597445e-03     4.908867082704721e-01
 1.166666666666666e+00      2.500000000000000e-01     3.737373737373749e+00     -1.488140396879722e-03      1.430559223998262e-03     4.911613360187360e-01
 1.166666666666666e+00      2.500000000000000e-01     3.757575757575769e+00     -1.639208780279233e-03      1.600332734399787e-03     4.914359637669996e-01
 1.166666666666666e+00      2.500000000000000e-01     3.777777777777789e+00     -1.474061047082587e-03      1.602447405713761e-03     4.916292662801457e-01
 1.166666666666666e+00      2.500000000000000e-01     3.797979797979810e+00     -1.397842731162058e-03      2.437032719511623e-03     4.924254784364949e-01
 1.166666666666666e+00      2.500000000000000e-01     3.818181818181830e+00     -1.600369057558632e-03      2.342381939777399e-03     4.933706647899330e-01
 1.166666666666666e+00      2.500000000000000e-01     3.838383838383850e+00     -1.525727531985516e-03      2.549590855847939e-03     4.941405976546809e-01
 1.166666666666666e+00      2.500000000000000e-01     3.858585858585871e+00     -1.459057229616284e-03      2.743945582503127e-03     4.949067237277390e-01
 1.166666666666666e+00      2.500000000000000e-01     3.878787878787891e+00     -1.392386927247635e-03      2.938300309157982e-03     4.956728498007970e-01
 1.166666666666666e+00      2.500000000000000e-01     3.898989898989911e+00     -1.182918112363748e-03      3.389333770918573e-03     4.974654541680681e-01
 1.166666666666666e+00      2.500000000000000e-01     3.919191919191932e+00     -1.044459171997823e-03      2.777209442471229e-03     4.982947737927364e-01
 1.166666666666666e+00      2.500000000000000e-01     3.939393939393952e+00     -9.060002316320162e-04      2.165085114023441e-03     4.991240934174044e-01
 1.166666666666666e+00      2.500000000000000e-01     3.959595959595972e+00     -7.675412912661606e-04      1.552960785575735e-03     4.999534130420727e-01
 1.166666666666666e+00      2.500000000000000e-01     3.979797979797993e+00     -1.132900101216250e-03      1.798523558934305e-03     5.003367451878531e-01
 1.166666666666666e+00      2.500000000000000e-01     4.000000000000012e+00      2.213656940261315e-16     -6.140894801121944e-16     5.019307691813221e-01

 1.181818181818181e+00      2.500000000000000e-01     2.000000000000000e+00     -0.000000000000000e+00     -0.000000000000000e+00     6.927565645227546e-01
 1.181818181818181e+00      2.500000000000000e-01     2.020202020202020e+00     -3.402055316061835e-02     -3.937514260933028e-03     6.647090685833318e-01
 1.181818181818181e+00      2.500000000000000e-01     2.040404040404041e+00     -9.323499414875530e-02     -8.728384037112846e-03     6.175650626545605e-01
 1.181818181818181e+00      2.500000000000000e-01     2.060606060606061e+00     -9.234274107349294e-02      2.540267908307142e-02     5.493117226865191e-01
 1.181818181818181e+00      2.500000000000000e-01     2.080808080808081e+00     -8.989702150920542e-02      4.307980004105899e-03     5.651776769648627e-01
 1.181818181818181e+00      2.500000000000000e-01     2.101010101010102e+00     -8.057513025056140e-02      1.361009432614496e-03     5.434075818238151e-01
 1.181818181818181e+00      2.500000000000000e-01     2.121212121212122e+00     -6.896161123688099e-02      2.179583591112005e-03     5.347787133885848e-01
 1.181818181818181e+00      2.500000000000000e-01     2.141414141414142e+00     -6.219088491565716e-02      2.299465690049241e-03     5.234172702382132e-01
 1.181818181818181e+00      2.500000000000000e-01     2.161616161616163e+00     -5.658537784852419e-02      1.811315098863120e-03     5.154594604419879e-01
 1.181818181818181e+00      2.500000000000000e-01     2.181818181818183e+00     -5.215508427216609e-02      6.518364251368036e-04     5.131538178243057e-01
 1.181818181818181e+00      2.500000000000000e-01     2.202020202020203e+00     -4.643131928247290e-02      1.051506515097694e-03     5.092019419772720e-01
 1.181818181818181e+00      2.500000000000000e-01     2.222222222222224e+00     -4.182529722108663e-02      8.218823559631161e-04     5.071646517692361e-01
 1.181818181818181e+00      2.500000000000000e-01     2.242424242424244e+00     -3.793741372909431e-02      7.231920172519751e-04     5.047472304256806e-01
 1.181818181818181e+00      2.500000000000000e-01     2.262626262626264e+00     -3.472109008796256e-02      7.017469001270801e-04     5.024229767542189e-01
 1.181818181818181e+00      2.500000000000000e-01     2.282828282828285e+00     -3.178595209908121e-02      8.989901682868728e-04     5.006113097392784e-01
 1.181818181818181e+00      2.500000000000000e-01     2.303030303030305e+00     -2.879334476673601e-02      4.757919832095170e-04     4.999172937245068e-01
 1.181818181818181e+00      2.500000000000000e-01     2.323232323232325e+00     -2.623418464860250e-02      4.725851231726017e-04     4.988053909777557e-01
 1.181818181818181e+00      2.500000000000000e-01     2.343434343434346e+00     -2.421595832429702e-02      5.139734181158935e-04     4.977864735300653e-01
 1.181818181818181e+00      2.500000000000000e-01     2.363636363636366e+00     -2.219773199998645e-02      5.553617130596780e-04     4.967675560823769e-01
 1.181818181818181e+00      2.500000000000000e-01     2.383838383838386e+00     -2.055171026333973e-02      7.885628528844918e-04     4.967641108312569e-01
 1.181818181818181e+00      2.500000000000000e-01     2.404040404040407e+00     -1.898208370921112e-02      3.881428003673082e-04     4.954142477764609e-01
 1.181818181818181e+00      2.500000000000000e-01     2.424242424242427e+00     -1.712553876800940e-02      1.361665757911926e-04     4.952097339263046e-01
 1.181818181818181e+00      2.500000000000000e-01     2.444444444444447e+00     -1.591110444258886e-02      9.980493919287126e-05     4.946568858933789e-01
 1.181818181818181e+00      2.500000000000000e-01     2.464646464646468e+00     -1.460384111192259e-02      8.019791353999772e-05     4.940745800987518e-01
 1.181818181818181e+00      2.500000000000000e-01     2.484848484848488e+00     -1.318095816172384e-02      9.576245711517828e-05     4.939348201689727e-01
 1.181818181818181e+00      2.500000000000000e-01     2.505050505050508e+00     -1.217314095662746e-02      2.203657307894846e-05     4.933829224260889e-01
 1.181818181818181e+00      2.500000000000000e-01     2.525252525252529e+00     -1.119022498884906e-02      7.148767378314935e-05     4.931492455951285e-01
 1.181818181818181e+00      2.500000000000000e-01     2.545454545454549e+00     -1.020730902107418e-02      1.209387744932622e-04     4.929155687641759e-01
 1.181818181818181e+00      2.500000000000000e-01     2.565656565656569e+00     -9.399018410185089e-03      1.238292398559105e-04     4.925918368856833e-01
 1.181818181818181e+00      2.500000000000000e-01     2.585858585858590e+00     -8.755238961809683e-03     -4.103090870388737e-05     4.923912067456107e-01
 1.181818181818181e+00      2.500000000000000e-01     2.606060606060610e+00     -7.962489118788926e-03      4.512382360094894e-05     4.921156679074192e-01
 1.181818181818181e+00      2.500000000000000e-01     2.626262626262630e+00     -7.452031689038900e-03      5.958444977138821e-07     4.920182062345962e-01
 1.181818181818181e+00      2.500000000000000e-01     2.646464646464651e+00     -6.769616653481587e-03      4.976178739607776e-05     4.918326289906936e-01
 1.181818181818181e+00      2.500000000000000e-01     2.666666666666671e+00     -6.248992244533645e-03      3.408046958618474e-05     4.916613044206204e-01
 1.181818181818181e+00      2.500000000000000e-01     2.686868686868691e+00     -5.780487925372779e-03      6.936675248003787e-05     4.915026489963076e-01
 1.181818181818181e+00      2.500000000000000e-01     2.707070707070712e+00     -5.265880828004166e-03      1.116334377238015e-04     4.913509960502436e-01
 1.181818181818181e+00      2.500000000000000e-01     2.727272727272732e+00     -4.751273730628836e-03      1.539001229727832e-04     4.911993431041721e-01
 1.181818181818181e+00      2.500000000000000e-01     2.747474747474752e+00     -4.441731367276549e-03      4.771905462224411e-05     4.911737618759494e-01
 1.181818181818181e+00      2.500000000000000e-01     2.767676767676773e+00     -4.126958842155570e-03      3.932645827246090e-05     4.910697732496836e-01
 1.181818181818181e+00      2.500000000000000e-01     2.787878787878793e+00     -3.812186317033062e-03      3.093386193208768e-05     4.909657846234227e-01
 1.181818181818181e+00      2.500000000000000e-01     2.808080808080813e+00     -3.497413791909617e-03      2.254126558807763e-05     4.908617959971650e-01
 1.181818181818181e+00      2.500000000000000e-01     2.828282828282834e+00     -3.145047794939272e-03      5.002080805088793e-06     4.908365581064669e-01
 1.181818181818181e+00      2.500000000000000e-01     2.848484848484854e+00     -2.930800229812493e-03      1.265236180145179e-05     4.907661773265868e-01
 1.181818181818181e+00      2.500000000000000e-01     2.868686868686874e+00     -2.716552664685824e-03      2.030264279781480e-05     4.906957965467069e-01
 1.181818181818181e+00      2.500000000000000e-01     2.888888888888895e+00     -2.505443309963558e-03      2.229498518523804e-05     4.906182298973304e-01
 1.181818181818181e+00      2.500000000000000e-01     2.909090909090915e+00     -2.296474541026237e-03      2.157818764272207e-05     4.905361606914225e-01
 1.181818181818181e+00      2.500000000000000e-01     2.929292929292935e+00     -2.118446792504225e-03      1.786311059681633e-05     4.905057745238000e-01
 1.181818181818181e+00      2.500000000000000e-01     2.949494949494956e+00     -1.955572813301429e-03      1.399523070109987e-05     4.904869160878999e-01
 1.181818181818181e+00      2.500000000000000e-01     2.969696969696976e+00     -1.801238588534287e-03      1.188696167605391e-05     4.904595594243034e-01
 1.181818181818181e+00      2.500000000000000e-01     2.989898989898996e+00     -1.672407255399383e-03      1.182903609621942e-05     4.903925763662410e-01
 1.181818181818181e+00      2.500000000000000e-01     3.010101010101017e+00     -1.549986684310098e-03      2.182811455709449e-05     4.903358545155724e-01
 1.181818181818181e+00      2.500000000000000e-01     3.030303030303037e+00     -1.449208254567153e-03      2.123230456504976e-05     4.903202106155665e-01
 1.181818181818181e+00      2.500000000000000e-01     3.050505050505057e+00     -1.355757847967931e-03      3.643182739349049e-05     4.903061803055795e-01
 1.181818181818181e+00      2.500000000000000e-01     3.070707070707078e+00     -1.253155464111200e-03      2.078801924149110e-05     4.902812453927849e-01
 1.181818181818181e+00      2.500000000000000e-01     3.090909090909098e+00     -1.150553080261574e-03      5.144211092655837e-06     4.902563104799872e-01
 1.181818181818181e+00      2.500000000000000e-01     3.111111111111118e+00     -1.079276734637202e-03      1.115237575199934e-05     4.902088110774532e-01
 1.181818181818181e+00      2.500000000000000e-01     3.131313131313139e+00     -1.022250163685456e-03      2.284881102188052e-05     4.901917735551630e-01
 1.181818181818181e+00      2.500000000000000e-01     3.151515151515159e+00     -9.652235927333774e-04      3.454524629437072e-05     4.901747360328693e-01
 1.181818181818181e+00      2.500000000000000e-01     3.171717171717179e+00     -9.128908252708512e-04      3.242241932283063e-05     4.901652851666730e-01
 1.181818181818181e+00      2.500000000000000e-01     3.191919191919200e+00     -8.564124301541631e-04      4.245018453459190e-05     4.901493685780685e-01
 1.181818181818181e+00      2.500000000000000e-01     3.212121212121220e+00     -8.228150874311224e-04      4.686791899778664e-05     4.901255749625333e-01
 1.181818181818181e+00      2.500000000000000e-01     3.232323232323240e+00     -7.890929308082273e-04      5.163585924923553e-05     4.901031534273045e-01
 1.181818181818181e+00      2.500000000000000e-01     3.252525252525261e+00     -7.553707741864563e-04      5.640379950168362e-05     4.900807318920773e-01
 1.181818181818181e+00      2.500000000000000e-01     3.272727272727281e+00     -7.066573372771501e-04      8.449340039823339e-05     4.900630802163148e-01
 1.181818181818181e+00      2.500000000000000e-01     3.292929292929301e+00     -7.138447526169982e-04      6.554969678668199e-05     4.900708276241307e-01
 1.181818181818181e+00      2.500000000000000e-01     3.313131313131322e+00     -6.807788868457010e-04      9.214810423319175e-05     4.900650870292337e-01
 1.181818181818181e+00      2.500000000000000e-01     3.333333333333342e+00     -6.772626609030663e-04      1.060139979605981e-04     4.900457647595238e-01
 1.181818181818181e+00      2.500000000000000e-01     3.353535353535362e+00     -6.737464349605427e-04      1.198798916879698e-04     4.900264424898139e-01
 1.181818181818181e+00      2.500000000000000e-01     3.373737373737383e+00     -6.702302090202394e-04      1.337457854152097e-04     4.900071202201023e-01
 1.181818181818181e+00      2.500000000000000e-01     3.393939393939403e+00     -6.838786644763339e-04      1.460121117959345e-04     4.900031933388270e-01
 1.181818181818181e+00      2.500000000000000e-01     3.414141414141423e+00     -6.953821844153940e-04      1.670856937204812e-04     4.900088226588191e-01
 1.181818181818181e+00      2.500000000000000e-01     3.434343434343444e+00     -7.068857043525667e-04      1.881592756424189e-04     4.900144519788085e-01
 1.181818181818181e+00      2.500000000000000e-01     3.454545454545464e+00     -7.068141369876990e-04      2.215832066511658e-04     4.900225576860828e-01
 1.181818181818181e+00      2.500000000000000e-01     3.474747474747484e+00     -7.581748957399999e-04      2.814006639437205e-04     4.899887030134472e-01
 1.181818181818181e+00      2.500000000000000e-01     3.494949494949505e+00     -7.792515257177487e-04      2.993125727370205e-04     4.900214122796690e-01
 1.181818181818181e+00      2.500000000000000e-01     3.515151515151525e+00     -8.458308126882141e-04      2.904510512591330e-04     4.900162912632872e-01
 1.181818181818181e+00      2.500000000000000e-01     3.535353535353545e+00     -8.707798788277765e-04      3.519887457448245e-04     4.900396523979664e-01
 1.181818181818181e+00      2.500000000000000e-01     3.555555555555566e+00     -8.957289449687822e-04      4.135264402261862e-04     4.900630135326481e-01
 1.181818181818181e+00      2.500000000000000e-01     3.575757575757586e+00     -9.127477038026882e-04      5.013360922274668e-04     4.900819117289327e-01
 1.181818181818181e+00      2.500000000000000e-01     3.595959595959606e+00     -9.590994737265768e-04      5.566854204222538e-04     4.901559966954369e-01
 1.181818181818181e+00      2.500000000000000e-01     3.616161616161627e+00     -1.005451243651506e-03      6.120347486171518e-04     4.902300816619398e-01
 1.181818181818181e+00      2.500000000000000e-01     3.636363636363647e+00     -1.047585910459519e-03      6.582463569513031e-04     4.903068747536664e-01
 1.181818181818181e+00      2.500000000000000e-01     3.656565656565667e+00     -1.115992790868826e-03      7.952758727671344e-04     4.903211776240340e-01
 1.181818181818181e+00      2.500000000000000e-01     3.676767676767688e+00     -1.191248742547077e-03      9.426179505901133e-04     4.904735482479611e-01
 1.181818181818181e+00      2.500000000000000e-01     3.696969696969708e+00     -1.266504694225300e-03      1.089960028413106e-03     4.906259188718882e-01
 1.181818181818181e+00      2.500000000000000e-01     3.717171717171728e+00     -1.337476349670075e-03      1.262845958518666e-03     4.908005360719251e-01
 1.181818181818181e+00      2.500000000000000e-01     3.737373737373749e+00     -9.102993835023998e-04      1.431970488672052e-03     4.914059941580716e-01
 1.181818181818181e+00      2.500000000000000e-01     3.757575757575769e+00     -1.401395305952957e-03      1.511948531047927e-03     4.913836547551332e-01
 1.181818181818181e+00      2.500000000000000e-01     3.777777777777789e+00     -1.208839719480864e-03      1.916284671218196e-03     4.921414050452829e-01
 1.181818181818181e+00      2.500000000000000e-01     3.797979797979810e+00     -1.351672014144730e-03      2.148437350619273e-03     4.923470547889371e-01
 1.181818181818181e+00      2.500000000000000e-01     3.818181818181830e+00     -1.394278025381473e-03      2.529272729972235e-03     4.931903969227230e-01
 1.181818181818181e+00      2.500000000000000e-01     3.838383838383850e+00     -1.704465315210176e-03      2.425708239887895e-03     4.941965215978547e-01
 1.181818181818181e+00      2.500000000000000e-01     3.858585858585871e+00     -1.678179716942039e-03      2.369361943606117e-03     4.950026642070755e-01
 1.181818181818181e+00      2.500000000000000e-01     3.878787878787891e+00     -1.470461016193941e-03      3.145712415614677e-03     4.957228525275738e-01
 1.181818181818181e+00      2.500000000000000e-01     3.898989898989911e+00     -1.247894515156146e-03      3.537016478533606e-03     4.975692983733424e-01
 1.181818181818181e+00      2.500000000000000e-01     3.919191919191932e+00     -1.109435574790298e-03      2.924892150085900e-03     4.983986179980107e-01
 1.181818181818181e+00      2.500000000000000e-01     3.939393939393952e+00     -9.709766344243587e-04      2.312767821638584e-03     4.992279376226789e-01
 1.181818181818181e+00      2.500000000000000e-01     3.959595959595972e+00     -1.356199559548021e-03      2.527150972973680e-03     4.996085575204669e-01
 1.181818181818181e+00      2.500000000000000e-01     3.979797979797993e+00     -3.596473510563017e-04      9.976959429306188e-04     5.011047422126601e-01
 1.181818181818181e+00      2.500000000000000e-01     4.000000000000012e+00      2.213656940261315e-16     -6.140894801121944e-16     5.022005046946144e-01

 1.196969696969696e+00      2.500000000000000e-01     2.000000000000000e+00     -0.000000000000000e+00     -0.000000000000000e+00     6.652938170193119e-01
 1.196969696969696e+00      2.500000000000000e-01     2.020202020202020e+00     -3.661699667125921e-02      4.318501285499907e-03     6.432769816600867e-01
 1.196969696969696e+00      2.500000000000000e-01     2.040404040404041e+00     -6.804110632123395e-02     -7.875028521858951e-03     6.070567592441845e-01
 1.196969696969696e+00      2.500000000000000e-01     2.060606060606061e+00     -6.421968056590677e-02      2.671284573823435e-02     5.499661576760140e-01
 1.196969696969696e+00      2.500000000000000e-01     2.080808080808081e+00     -6.176707795254333e-02      4.722295774756344e-03     5.672570575506350e-01
 1.196969696969696e+00      2.500000000000000e-01     2.101010101010102e+00     -6.609146850417985e-02      1.221437371907927e-03     5.495464676824457e-01
 1.196969696969696e+00      2.500000000000000e-01     2.121212121212122e+00     -6.440107064717104e-02      2.400666395609985e-03     5.399034792596961e-01
 1.196969696969696e+00      2.500000000000000e-01     2.141414141414142e+00     -5.816863400177968e-02      2.290938124110409e-03     5.280915977222530e-01
 1.196969696969696e+00      2.500000000000000e-01     2.161616161616163e+00     -5.183173069259013e-02      8.632503048768281e-04     5.155872031297837e-01
 1.196969696969696e+00      2.500000000000000e-01     2.181818181818183e+00     -4.789736413559981e-02      5.082989639433322e-04     5.165724418452966e-01
 1.196969696969696e+00      2.500000000000000e-01     2.202020202020203e+00     -4.333919877427422e-02      6.120776286507590e-04     5.133735825301676e-01
 1.196969696969696e+00      2.500000000000000e-01     2.222222222222224e+00     -3.941825216445502e-02      6.032706115209341e-04     5.103038158526939e-01
 1.196969696969696e+00      2.500000000000000e-01     2.242424242424244e+00     -3.628328156858319e-02      5.503884999663589e-04     5.068740485299499e-01
 1.196969696969696e+00      2.500000000000000e-01     2.262626262626264e+00     -3.355576103877768e-02      7.533677129023253e-04     5.046579506337716e-01
 1.196969696969696e+00      2.500000000000000e-01     2.282828282828285e+00     -3.043390666172879e-02      5.006874622183743e-04     5.028893972819533e-01
 1.196969696969696e+00      2.500000000000000e-01     2.303030303030305e+00     -2.783354245046721e-02      5.275114372840783e-04     5.018675668829540e-01
 1.196969696969696e+00      2.500000000000000e-01     2.323232323232325e+00     -2.549399494681176e-02      3.792008196269944e-04     5.003190607209856e-01
 1.196969696969696e+00      2.500000000000000e-01     2.343434343434346e+00     -2.347576862249742e-02      4.205891145681699e-04     4.993001432733028e-01
 1.196969696969696e+00      2.500000000000000e-01     2.363636363636366e+00     -2.145754229818689e-02      4.619774095119024e-04     4.982812258256143e-01
 1.196969696969696e+00      2.500000000000000e-01     2.383838383838386e+00     -1.952345348020512e-02      2.042489523540053e-04     4.977156037078068e-01
 1.196969696969696e+00      2.500000000000000e-01     2.404040404040407e+00     -1.819722842061464e-02      7.984576014349182e-05     4.966815787151548e-01
 1.196969696969696e+00      2.500000000000000e-01     2.424242424242427e+00     -1.662685580609763e-02      1.558693085411400e-04     4.962196391859997e-01
 1.196969696969696e+00      2.500000000000000e-01     2.444444444444447e+00     -1.531959247542297e-02      1.362622828907367e-04     4.956373333913807e-01
 1.196969696969696e+00      2.500000000000000e-01     2.464646464646468e+00     -1.399619961486048e-02      3.365334829381061e-04     4.950877442775479e-01
 1.196969696969696e+00      2.500000000000000e-01     2.484848484848488e+00     -1.283019790997711e-02      1.084615307302417e-04     4.946799263284600e-01
 1.196969696969696e+00      2.500000000000000e-01     2.505050505050508e+00     -1.183672303066409e-02      3.801716565166036e-05     4.940917885072322e-01
 1.196969696969696e+00      2.500000000000000e-01     2.525252525252529e+00     -1.088513158955559e-02      1.277613636960773e-04     4.938864325709595e-01
 1.196969696969696e+00      2.500000000000000e-01     2.545454545454549e+00     -1.004479164375266e-02      8.909122005189372e-05     4.934449878793685e-01
 1.196969696969696e+00      2.500000000000000e-01     2.565656565656569e+00     -9.210269157589490e-03      1.299354697594179e-04     4.932177287503079e-01
 1.196969696969696e+00      2.500000000000000e-01     2.585858585858590e+00     -8.568179217213433e-03      1.687379341477888e-04     4.928477784687698e-01
 1.196969696969696e+00      2.500000000000000e-01     2.606060606060610e+00     -7.806585042211881e-03      9.096444659367764e-05     4.925462588948509e-01
 1.196969696969696e+00      2.500000000000000e-01     2.626262626262630e+00     -7.221042339049862e-03      1.067714533962982e-05     4.924154622849886e-01
 1.196969696969696e+00      2.500000000000000e-01     2.646464646464651e+00     -6.639292769560143e-03      1.289630504492933e-04     4.922506634900814e-01
 1.196969696969696e+00      2.500000000000000e-01     2.666666666666671e+00     -6.141679105578085e-03      4.695359554435230e-05     4.920648227419294e-01
 1.196969696969696e+00      2.500000000000000e-01     2.686868686868691e+00     -5.644065441591350e-03     -3.505585936891542e-05     4.918789819937757e-01
 1.196969696969696e+00      2.500000000000000e-01     2.707070707070712e+00     -5.146451777600591e-03     -1.170653142723577e-04     4.916931412456227e-01
 1.196969696969696e+00      2.500000000000000e-01     2.727272727272732e+00     -4.778207928915618e-03      3.283155615592392e-05     4.915570384429251e-01
 1.196969696969696e+00      2.500000000000000e-01     2.747474747474752e+00     -4.282742385298854e-03      2.797354920974771e-05     4.914092872662004e-01
 1.196969696969696e+00      2.500000000000000e-01     2.767676767676773e+00     -3.994636945739316e-03      2.719700160619398e-05     4.913020155612953e-01
 1.196969696969696e+00      2.500000000000000e-01     2.787878787878793e+00     -3.706531506170896e-03      2.642045399531279e-05     4.911947438563883e-01
 1.196969696969696e+00      2.500000000000000e-01     2.808080808080813e+00     -3.418426066613467e-03      2.564390638898351e-05     4.910874721514862e-01
 1.196969696969696e+00      2.500000000000000e-01     2.828282828282834e+00     -3.186491564442687e-03      4.043397787839575e-05     4.910355115404806e-01
 1.196969696969696e+00      2.500000000000000e-01     2.848484848484854e+00     -2.899760195411612e-03      1.627743673712767e-05     4.909268630004310e-01
 1.196969696969696e+00      2.500000000000000e-01     2.868686868686874e+00     -2.685512630282175e-03      2.392771772830038e-05     4.908564822205504e-01
 1.196969696969696e+00      2.500000000000000e-01     2.888888888888895e+00     -2.476055609508483e-03      2.243483273162150e-05     4.907749564740367e-01
 1.196969696969696e+00      2.500000000000000e-01     2.909090909090915e+00     -2.267086840572474e-03      2.171803518492138e-05     4.906928872681293e-01
 1.196969696969696e+00      2.500000000000000e-01     2.929292929292935e+00     -2.082776064285106e-03      2.090967897214885e-05     4.906279300081985e-01
 1.196969696969696e+00      2.500000000000000e-01     2.949494949494956e+00     -1.919902085081464e-03      1.704179908020020e-05     4.906090715723024e-01
 1.196969696969696e+00      2.500000000000000e-01     2.969696969696976e+00     -1.776594616767518e-03      1.393105145253842e-05     4.905561829241549e-01
 1.196969696969696e+00      2.500000000000000e-01     2.989898989898996e+00     -1.648415374740642e-03      1.982893786924012e-05     4.904856536370266e-01
 1.196969696969696e+00      2.500000000000000e-01     3.010101010101017e+00     -1.518232627991556e-03      2.232228370928346e-05     4.904151789661620e-01
 1.196969696969696e+00      2.500000000000000e-01     3.030303030303037e+00     -1.416355540515349e-03      2.188502651497004e-05     4.903957944378695e-01
 1.196969696969696e+00      2.500000000000000e-01     3.050505050505057e+00     -1.315577110772403e-03      2.128921652292531e-05     4.903801505378636e-01
 1.196969696969696e+00      2.500000000000000e-01     3.070707070707078e+00     -1.215221891043394e-03      1.359886954466205e-05     4.903581971806743e-01
 1.196969696969696e+00      2.500000000000000e-01     3.090909090909098e+00     -1.157206418039368e-03      3.485323269503127e-05     4.902915570446687e-01
 1.196969696969696e+00      2.500000000000000e-01     3.111111111111118e+00     -1.092078882076294e-03      3.650189717078339e-05     4.902865774288312e-01
 1.196969696969696e+00      2.500000000000000e-01     3.131313131313139e+00     -1.005879581763791e-03      2.519328772287999e-05     4.902345434833754e-01
 1.196969696969696e+00      2.500000000000000e-01     3.151515151515159e+00     -9.488530108112680e-04      3.688972299470406e-05     4.902175059610844e-01
 1.196969696969696e+00      2.500000000000000e-01     3.171717171717179e+00     -8.918264398599662e-04      4.858615826519586e-05     4.902004684387916e-01
 1.196969696969696e+00      2.500000000000000e-01     3.191919191919200e+00     -8.517416720809773e-04      4.101011664688070e-05     4.901732881152296e-01
 1.196969696969696e+00      2.500000000000000e-01     3.212121212121220e+00     -8.131630248545685e-04      5.374764186849568e-05     4.901522015561601e-01
 1.196969696969696e+00      2.500000000000000e-01     3.232323232323240e+00     -7.783354284739696e-04      5.792185229813729e-05     4.901297278593859e-01
 1.196969696969696e+00      2.500000000000000e-01     3.252525252525261e+00     -7.435078320925936e-04      6.209606272611357e-05     4.901072541626100e-01
 1.196969696969696e+00      2.500000000000000e-01     3.272727272727281e+00     -7.086802357112176e-04      6.627027315414535e-05     4.900847804658341e-01
 1.196969696969696e+00      2.500000000000000e-01     3.292929292929301e+00     -6.964248704248166e-04      8.227016329802328e-05     4.900710179838256e-01
 1.196969696969696e+00      2.500000000000000e-01     3.313131313131322e+00     -6.842093121589565e-04      8.657996767688636e-05     4.900693249501716e-01
 1.196969696969696e+00      2.500000000000000e-01     3.333333333333342e+00     -6.801466060674388e-04      1.018380069912617e-04     4.900497524144155e-01
 1.196969696969696e+00      2.500000000000000e-01     3.353535353535362e+00     -6.760838999759766e-04      1.170960463056370e-04     4.900301798786593e-01
 1.196969696969696e+00      2.500000000000000e-01     3.373737373737383e+00     -6.720211938835430e-04      1.323540856229266e-04     4.900106073429011e-01
 1.196969696969696e+00      2.500000000000000e-01     3.393939393939403e+00     -6.579410299103472e-04      1.643967296854620e-04     4.899983853675233e-01
 1.196969696969696e+00      2.500000000000000e-01     3.414141414141423e+00     -6.695823991490490e-04      1.830677054453222e-04     4.900035324647338e-01
 1.196969696969696e+00      2.500000000000000e-01     3.434343434343444e+00     -7.022288105216698e-04      2.011304190288055e-04     4.899970248592732e-01
 1.196969696969696e+00      2.500000000000000e-01     3.454545454545464e+00     -7.241012060301630e-04      2.225110755021339e-04     4.899896008718845e-01
 1.196969696969696e+00      2.500000000000000e-01     3.474747474747484e+00     -7.459736015404360e-04      2.438917319751016e-04     4.899821768844970e-01
 1.196969696969696e+00      2.500000000000000e-01     3.494949494949505e+00     -7.621323269698388e-04      3.081365475759434e-04     4.899980116057726e-01
 1.196969696969696e+00      2.500000000000000e-01     3.515151515151525e+00     -7.956374155904447e-04      3.500688028463261e-04     4.899852689108260e-01
 1.196969696969696e+00      2.500000000000000e-01     3.535353535353545e+00     -8.078483645097556e-04      3.909861925872893e-04     4.899709113097449e-01
 1.196969696969696e+00      2.500000000000000e-01     3.555555555555566e+00     -9.053994646097407e-04      4.193131021438257e-04     4.900443017330433e-01
 1.196969696969696e+00      2.500000000000000e-01     3.575757575757586e+00     -9.303485307503023e-04      4.808507966275188e-04     4.900676628677242e-01
 1.196969696969696e+00      2.500000000000000e-01     3.595959595959606e+00     -9.637546274759018e-04      5.569523201867099e-04     4.901212328679931e-01
 1.196969696969696e+00      2.500000000000000e-01     3.616161616161627e+00     -9.891943375111636e-04      5.402283835010679e-04     4.902523021637908e-01
 1.196969696969696e+00      2.500000000000000e-01     3.636363636363647e+00     -1.056991255876586e-03      6.768138852160377e-04     4.902560270648917e-01
 1.196969696969696e+00      2.500000000000000e-01     3.656565656565667e+00     -1.125873534907444e-03      8.103681801520796e-04     4.902647356602753e-01
 1.196969696969696e+00      2.500000000000000e-01     3.676767676767688e+00     -1.201129486585668e-03      9.577102579750585e-04     4.904171062842023e-01
 1.196969696969696e+00      2.500000000000000e-01     3.696969696969708e+00     -1.370075190836983e-03      1.143024466664588e-03     4.905154607104062e-01
