# Ion number density
# The last    3 ion types are fixed
# Average over         10 steps
# z (au)        total        A            Im1          Im2          Im3          C1           C2           P         
115.864239410  0.002063066  0.000416781  0.000416781  0.000625172  0.000604333  0.000000000  0.000000000  0.000000000
116.568581291  0.001917193  0.000875240  0.000208391  0.000208391  0.000625172  0.000000000  0.000000000  0.000000000
117.272923172  0.001208665  0.000583493  0.000000000  0.000208391  0.000416781  0.000000000  0.000000000  0.000000000
117.977265053  0.001667124  0.000416781  0.000625172  0.000416781  0.000208391  0.000000000  0.000000000  0.000000000
118.681606934  0.000541815  0.000125034  0.000208391  0.000000000  0.000208391  0.000000000  0.000000000  0.000000000
119.385948815  0.000687689  0.000291747  0.000000000  0.000395942  0.000000000  0.000000000  0.000000000  0.000000000
120.090290696  0.001271182  0.000208391  0.000416781  0.000229230  0.000416781  0.000000000  0.000000000  0.000000000
120.794632577  0.001750480  0.000000000  0.000208391  0.001041953  0.000500137  0.000000000  0.000000000  0.000000000
121.498974458  0.001687963  0.000333425  0.000604333  0.000000000  0.000750206  0.000000000  0.000000000  0.000000000
122.203316338  0.002000549  0.000291747  0.000083356  0.000833562  0.000791884  0.000000000  0.000000000  0.000000000
122.907658219  0.001562929  0.000625172  0.000771045  0.000125034  0.000041678  0.000000000  0.000000000  0.000000000
123.612000100  0.001146148  0.000208391  0.000625172  0.000312586  0.000000000  0.000000000  0.000000000  0.000000000
124.316341981  0.001583768  0.000416781  0.000145873  0.000812723  0.000208391  0.000000000  0.000000000  0.000000000
125.020683862  0.001104470  0.000416781  0.000479298  0.000208391  0.000000000  0.000000000  0.000000000  0.000000000
125.725025743  0.000750206  0.000000000  0.000333425  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
126.429367624  0.001250343  0.000333425  0.000291747  0.000416781  0.000208391  0.000000000  0.000000000  0.000000000
127.133709505  0.001375377  0.000500137  0.000041678  0.000208391  0.000625172  0.000000000  0.000000000  0.000000000
127.838051386  0.001417056  0.000625172  0.000375103  0.000000000  0.000416781  0.000000000  0.000000000  0.000000000
128.542393267  0.001250343  0.000208391  0.000416781  0.000208391  0.000416781  0.000000000  0.000000000  0.000000000
129.246735148  0.000771045  0.000000000  0.000208391  0.000354264  0.000208391  0.000000000  0.000000000  0.000000000
129.951077029  0.001104470  0.000000000  0.000000000  0.000687689  0.000416781  0.000000000  0.000000000  0.000000000
130.655418909  0.000833562  0.000625172  0.000208391  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
131.359760790  0.001250343  0.000416781  0.000000000  0.000208391  0.000625172  0.000000000  0.000000000  0.000000000
132.064102671  0.002709077  0.000625172  0.001041953  0.000416781  0.000625172  0.000000000  0.000000000  0.000000000
132.768444552  0.000625172  0.000208391  0.000000000  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
133.472786433  0.000708528  0.000000000  0.000291747  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
134.177128314  0.000604333  0.000000000  0.000125034  0.000416781  0.000062517  0.000000000  0.000000000  0.000000000
134.881470195  0.000896079  0.000416781  0.000208391  0.000000000  0.000270908  0.000000000  0.000000000  0.000000000
135.585812076  0.002750755  0.000833562  0.000625172  0.000375103  0.000916918  0.000000000  0.000000000  0.000000000
136.290153957  0.001083631  0.000208391  0.000416781  0.000458459  0.000000000  0.000000000  0.000000000  0.000000000
136.994495838  0.001500412  0.000041678  0.000000000  0.000416781  0.001041953  0.000000000  0.000000000  0.000000000
137.698837719  0.001479573  0.000583493  0.000479298  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
138.403179599  0.001583768  0.000416781  0.000979435  0.000187551  0.000000000  0.000000000  0.000000000  0.000000000
139.107521480  0.001187826  0.000208391  0.000000000  0.000646011  0.000333425  0.000000000  0.000000000  0.000000000
139.811863361  0.000708528  0.000000000  0.000000000  0.000416781  0.000291747  0.000000000  0.000000000  0.000000000
140.516205242  0.001875515  0.000208391  0.000833562  0.000833562  0.000000000  0.000000000  0.000000000  0.000000000
141.220547123  0.000625172  0.000208391  0.000000000  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
141.924889004  0.002979984  0.000896079  0.000833562  0.000625172  0.000625172  0.000000000  0.000000000  0.000000000
142.629230885  0.001396216  0.000562654  0.000416781  0.000000000  0.000416781  0.000000000  0.000000000  0.000000000
143.333572766  0.001729641  0.000208391  0.000416781  0.000687689  0.000416781  0.000000000  0.000000000  0.000000000
144.037914647  0.001187826  0.000208391  0.000416781  0.000354264  0.000208391  0.000000000  0.000000000  0.000000000
144.742256528  0.001458734  0.000625172  0.000625172  0.000000000  0.000208391  0.000000000  0.000000000  0.000000000
145.446598409  0.001041953  0.000208391  0.000000000  0.000416781  0.000416781  0.000000000  0.000000000  0.000000000
146.150940290  0.001875515  0.001250343  0.000208391  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
146.855282170  0.001458734  0.000208391  0.000208391  0.000625172  0.000416781  0.000000000  0.000000000  0.000000000
147.559624051  0.001250343  0.000208391  0.000625172  0.000416781  0.000000000  0.000000000  0.000000000  0.000000000
148.263965932  0.000625172  0.000208391  0.000000000  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
148.968307813  0.001375377  0.000208391  0.000416781  0.000541815  0.000208391  0.000000000  0.000000000  0.000000000
149.672649694  0.001375377  0.000250069  0.000833562  0.000291747  0.000000000  0.000000000  0.000000000  0.000000000
150.376991575  0.001875515  0.000375103  0.000250069  0.000416781  0.000833562  0.000000000  0.000000000  0.000000000
151.081333456  0.001833837  0.000625172  0.000583493  0.000208391  0.000416781  0.000000000  0.000000000  0.000000000
151.785675337  0.000625172  0.000000000  0.000000000  0.000208391  0.000416781  0.000000000  0.000000000  0.000000000
152.490017218  0.001938032  0.000416781  0.000479298  0.000416781  0.000625172  0.000000000  0.000000000  0.000000000
153.194359099  0.001604607  0.000416781  0.000562654  0.000416781  0.000208391  0.000000000  0.000000000  0.000000000
153.898700980  0.000833562  0.000000000  0.000416781  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
154.603042860  0.000833562  0.000208391  0.000208391  0.000000000  0.000416781  0.000000000  0.000000000  0.000000000
155.307384741  0.001792158  0.000041678  0.000416781  0.000500137  0.000833562  0.000000000  0.000000000  0.000000000
156.011726622  0.001166987  0.000583493  0.000000000  0.000375103  0.000208391  0.000000000  0.000000000  0.000000000
156.716068503  0.001667124  0.000416781  0.000416781  0.000583493  0.000250069  0.000000000  0.000000000  0.000000000
157.420410384  0.000791884  0.000416781  0.000000000  0.000208391  0.000166712  0.000000000  0.000000000  0.000000000
158.124752265  0.001875515  0.000416781  0.000416781  0.000833562  0.000208391  0.000000000  0.000000000  0.000000000
158.829094146  0.001458734  0.000416781  0.000416781  0.000000000  0.000625172  0.000000000  0.000000000  0.000000000
159.533436027  0.001041953  0.000208391  0.000625172  0.000208391  0.000000000  0.000000000  0.000000000  0.000000000
160.237777908  0.000416781  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
160.942119789  0.001458734  0.000625172  0.000000000  0.000000000  0.000833562  0.000000000  0.000000000  0.000000000
161.646461670  0.001041953  0.000208391  0.000208391  0.000208391  0.000416781  0.000000000  0.000000000  0.000000000
162.350803551  0.001271182  0.000000000  0.000416781  0.000208391  0.000646011  0.000000000  0.000000000  0.000000000
163.055145431  0.001437895  0.000416781  0.000000000  0.000625172  0.000395942  0.000000000  0.000000000  0.000000000
163.759487312  0.001250343  0.000625172  0.000000000  0.000208391  0.000416781  0.000000000  0.000000000  0.000000000
164.463829193  0.000625172  0.000000000  0.000416781  0.000000000  0.000208391  0.000000000  0.000000000  0.000000000
165.168171074  0.001062792  0.000416781  0.000000000  0.000646011  0.000000000  0.000000000  0.000000000  0.000000000
165.872512955  0.001062792  0.000000000  0.000250069  0.000395942  0.000416781  0.000000000  0.000000000  0.000000000
166.576854836  0.001833837  0.000625172  0.000375103  0.000416781  0.000416781  0.000000000  0.000000000  0.000000000
167.281196717  0.001250343  0.000416781  0.000416781  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
167.985538598  0.001458734  0.000208391  0.000833562  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
168.689880479  0.001062792  0.000208391  0.000437620  0.000208391  0.000208391  0.000000000  0.000000000  0.000000000
169.394222360  0.001958871  0.000416781  0.000395942  0.000520976  0.000625172  0.000000000  0.000000000  0.000000000
170.098564241  0.001062792  0.000000000  0.000625172  0.000312586  0.000125034  0.000000000  0.000000000  0.000000000
170.802906121  0.000500137  0.000208391  0.000000000  0.000208391  0.000083356  0.000000000  0.000000000  0.000000000
171.507248002  0.001458734  0.000416781  0.000208391  0.000208391  0.000625172  0.000000000  0.000000000  0.000000000
172.211589883  0.000583493  0.000208391  0.000000000  0.000000000  0.000375103  0.000000000  0.000000000  0.000000000
172.915931764  0.001708802  0.000416781  0.000000000  0.000625172  0.000666850  0.000000000  0.000000000  0.000000000
173.620273645  0.001041953  0.000208391  0.000000000  0.000416781  0.000416781  0.000000000  0.000000000  0.000000000
174.324615526  0.001667124  0.000625172  0.000416781  0.000208391  0.000416781  0.000000000  0.000000000  0.000000000
175.028957407  0.001458734  0.000208391  0.001166987  0.000000000  0.000083356  0.000000000  0.000000000  0.000000000
175.733299288  0.001687963  0.000416781  0.000291747  0.000437620  0.000541815  0.000000000  0.000000000  0.000000000
176.437641169  0.001833837  0.000208391  0.000833562  0.000791884  0.000000000  0.000000000  0.000000000  0.000000000
