# Madelung potential profile
# The last     3 ion types are fixed
# Average over         10 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
  113.7512137675    0.0011956485    0.1321522203   -0.1355364841   -0.1213049346    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  114.4555556484   -0.0812444847    0.1250560891   -0.1243342421   -0.1159898185   -0.0986531860    0.0000000000    0.0000000000    0.0000000000
  115.1598975293   -0.0383991380    0.1214786860   -0.1330979745   -0.1251466303   -0.1087923245    0.0000000000    0.0000000000    0.0000000000
  115.8642394103   -0.0739144247    0.1098417888   -0.1339374199   -0.1310154054   -0.1000956260    0.0000000000    0.0000000000    0.0000000000
  116.5685812912   -0.0003002519    0.1251268900   -0.1228344291   -0.1159882332   -0.0995315226    0.0000000000    0.0000000000    0.0000000000
  117.2729231721   -0.0037651463    0.1195356424    0.0000000000   -0.1383165000   -0.0985109379    0.0000000000    0.0000000000    0.0000000000
  117.9772650530   -0.0601585713    0.1329878881   -0.1311120256   -0.1340892248   -0.0924507888    0.0000000000    0.0000000000    0.0000000000
  118.6816069339   -0.0473083096    0.1237972817   -0.1022666151    0.0000000000   -0.0856803266    0.0000000000    0.0000000000    0.0000000000
  119.3859488148   -0.0073140412    0.1286603974    0.0000000000   -0.1160935921    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  120.0902906957   -0.0660211185    0.1182145375   -0.1131356908   -0.1062807794   -0.0872345746    0.0000000000    0.0000000000    0.0000000000
  120.7946325766   -0.1109515052    0.0000000000   -0.1162826189   -0.1192294938   -0.0919170005    0.0000000000    0.0000000000    0.0000000000
  121.4989744576   -0.0596784982    0.1222897200   -0.1171033682    0.0000000000   -0.0918801359    0.0000000000    0.0000000000    0.0000000000
  122.2033163385   -0.0711593745    0.1195118446   -0.1344514804   -0.1154294274   -0.0898831044    0.0000000000    0.0000000000    0.0000000000
  122.9076582194   -0.0216238996    0.1080624061   -0.1139800742   -0.0903707706   -0.0737104053    0.0000000000    0.0000000000    0.0000000000
  123.6120001003   -0.0716381521    0.1172776955   -0.1146466708   -0.1128127274    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  124.3163419812   -0.0526990539    0.1191010007   -0.1412278869   -0.1099024554   -0.1163493361    0.0000000000    0.0000000000    0.0000000000
  125.0206838621   -0.0350729726    0.1152010887   -0.1193209865   -0.1364894259    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  125.7250257430   -0.1099722562    0.0000000000   -0.1235688616   -0.1108504179   -0.0880811586    0.0000000000    0.0000000000    0.0000000000
  126.4293676240   -0.0530228547    0.1294710227   -0.1287564504   -0.1219365718   -0.0870734552    0.0000000000    0.0000000000    0.0000000000
  127.1337095049   -0.0237458667    0.1221897998   -0.1232742175   -0.1347060937   -0.1001290119    0.0000000000    0.0000000000    0.0000000000
  127.8380513858   -0.0072832624    0.1235252861   -0.1150340962    0.0000000000   -0.1055407817    0.0000000000    0.0000000000    0.0000000000
  128.5423932667   -0.0574091078    0.1297595271   -0.1097404285   -0.1100266628   -0.0723533271    0.0000000000    0.0000000000    0.0000000000
  129.2467351476   -0.0954171656    0.0000000000   -0.1069950861   -0.1054050052   -0.0674955076    0.0000000000    0.0000000000    0.0000000000
  129.9510770285   -0.1115773482    0.0000000000    0.0000000000   -0.1236281494   -0.0913100915    0.0000000000    0.0000000000    0.0000000000
  130.6554189094    0.0708968075    0.1304657333   -0.1078099698    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  131.3597607903   -0.0179052811    0.1308201328    0.0000000000   -0.1118569619   -0.0857383302    0.0000000000    0.0000000000    0.0000000000
  132.0641026713   -0.0490942256    0.1292826114   -0.1110096456   -0.1115498443   -0.0826416166    0.0000000000    0.0000000000    0.0000000000
  132.7684445522   -0.0306407652    0.1087728109    0.0000000000   -0.1254106659   -0.0752844406    0.0000000000    0.0000000000    0.0000000000
  133.4727864331   -0.1071275985    0.0000000000   -0.1178517579   -0.1127816412   -0.0868497019    0.0000000000    0.0000000000    0.0000000000
  134.1771283140   -0.1153440695    0.0000000000   -0.1132333240   -0.1188315960   -0.0998564784    0.0000000000    0.0000000000    0.0000000000
  134.8814701949    0.0029043644    0.1222937177   -0.1207437160    0.0000000000   -0.0945138580    0.0000000000    0.0000000000    0.0000000000
  135.5858120758   -0.0312469763    0.1339972639   -0.1046017619   -0.1277845796   -0.0874519219    0.0000000000    0.0000000000    0.0000000000
  136.2901539567   -0.0568963095    0.1441360299   -0.1070413915   -0.1114461541    0.0000000000    0.0000000000    0.0000000000    0.0000000000
  136.9944958377   -0.0828783640    0.1303530329    0.0000000000   -0.0952052935   -0.0857014611    0.0000000000    0.0000000000    0.0000000000
  137.6988377186   -0.0111233172    0.1266319375   -0.1153651846   -0.0863771373   -0.0776989826    0.0000000000    0.0000000000    0.0000000000
